solver,r,c,comp,time,sing_values
randomized,20000,200,20,0.0908520460128784,"[4493.505434721521, 4473.265462523513, 4468.596421375501, 4106.86392227575, 0.43820793518158446, 0.4367844914476113, 0.4362746053313963, 0.4340423521731188, 0.4332034802446374, 0.43209677085678294, 0.43188647823191995, 0.4302568479080797, 0.4297806365353061, 0.42899603399661196, 0.4275179293637716, 0.427174780866016, 0.4261358113794159, 0.4248947555680339, 0.4246505007084652, 0.4243299135814112]"
full,80000,900,18,4.123927474021912,"[9021.490401475388, 9015.755807407837, 9011.787673462375, 9009.693234627699, 9000.892362825234, 8989.974501293802, 8983.50374376739, 8977.637947161531, 8973.493701220887, 8970.770886142816, 8966.125372238504, 8961.487488722263, 8959.579132225883, 8958.335717383028, 8954.312121428029, 8948.773444633234, 8945.596940031419, 8144.030293839373]"
full,20000,300,8,0.1980817079544067,"[4573.637087615861, 4557.083330729012, 4552.1850275796005, 4536.2611952542875, 4527.763113648947, 4099.879026220102, 0.45192285302232005, 0.45161287946787193]"
randomized,80000,300,4,0.3446966648101807,"[8661.952394441572, 8646.682866489073, 8641.094407741772, 8628.3969166931]"
randomized,90000,600,6,0.7824282884597779,"[9349.303436613474, 9338.577851690981, 9330.923911426244, 9324.134179635666, 9323.286685089326, 9318.05301755366]"
randomized,100000,600,10,0.8879185199737549,"[9826.66113380552, 9809.787207290094, 9803.832428840142, 9795.58580241147, 9786.859771716701, 9784.091808266867, 9781.015706875509, 9778.199485272517, 9773.598606470687, 9770.625189461776]"
full,80000,1000,18,4.901975798606872,"[9075.036994458469, 9054.139527053874, 9046.376968073879, 9044.986071610632, 9041.351968428298, 9031.04586037855, 9029.379554995665, 9024.260346191782, 9020.62989048762, 9016.485170806001, 9014.763704356566, 9011.20440907166, 9003.432800561603, 9001.274645373369, 8997.014231447336, 8993.902323340586, 8992.21205370764, 8988.872587242808]"
full,70000,900,4,3.4687764644622803,"[8498.173101559654, 8490.053722264816, 8481.665360119621, 8477.90894221317]"
randomized,10000,1000,14,0.1491612195968628,"[3791.571486006301, 3782.3131616321043, 3777.3866313300828, 3770.298798850775, 3765.279990495105, 3759.37975038414, 3752.893886730581, 3749.0412325770308, 3747.2354815602225, 3741.3663361898552, 3737.6107121302107, 3726.9422982665064, 3726.338497048791, 3721.4007805479264]"
randomized,30000,300,10,0.1527010917663574,"[5500.3878851987065, 5481.134974697208, 5473.43516321538, 5465.929456408414, 5456.7134158885065, 4991.374458157689, 0.5319864920971185, 0.52987630889158, 0.5296280876205817, 0.5281678856281458]"
full,60000,300,16,0.7310689687728882,"[7565.795770325881, 7557.447410026404, 7539.650496459409, 7529.222996840288, 7525.1686923511925, 7053.443313910369, 0.7519457751700778, 0.75141306443445, 0.7510215342133947, 0.750554725054556, 0.7499110845324977, 0.7492477705820977, 0.7490497329720238, 0.7482634954686314, 0.7480591697842534, 0.747333036803434]"
full,10000,200,12,0.0587396383285522,"[3288.8588705769703, 3273.4356872688745, 3268.6479128433784, 2918.912041832415, 0.3254518552116605, 0.3252111037952336, 0.3245040848362502, 0.32399369656878513, 0.3227237960139269, 0.3220590985392972, 0.3212738388976947, 0.3211361711736391]"
randomized,90000,700,12,0.970007348060608,"[9426.683382688381, 9411.025695294604, 9402.5092385139, 9396.685111739023, 9390.20476466487, 9386.519165439327, 9381.36312807741, 9375.67106833971, 9368.477963107594, 9364.341863669253, 9361.73812090785, 9352.187449702775]"
randomized,50000,300,1,0.2026214599609375,[6964.436979565701]
full,20000,300,18,0.18410165309906,"[4573.637087615861, 4557.083330729012, 4552.1850275796005, 4536.2611952542875, 4527.763113648947, 4099.879026220102, 0.45192285302232005, 0.45161287946787193, 0.4514649074924159, 0.4511785402270574, 0.4504450094997257, 0.45012633784005673, 0.4495779471733241, 0.44921630002311635, 0.448947618075793, 0.4486654462395414, 0.44816256549908257, 0.44756421562007426]"
randomized,50000,1000,12,0.7211016416549683,"[7369.311178743671, 7347.510291245431, 7345.3606041513085, 7342.854177021504, 7336.617665627902, 7334.1356965004825, 7323.709892478195, 7317.9980866117185, 7310.5999867671535, 7305.255851763916, 7302.284995824442, 7298.48550909199]"
full,50000,200,1,0.3852881908416748,[6841.235073520951]
full,20000,100,16,0.0390215396881103,"[4370.04274438359, 4100.394200089637, 0.4342822147278631, 0.43373882493979526, 0.43266215455818907, 0.43192806165075026, 0.4315862946213524, 0.42949836914175693, 0.4286495329655354, 0.42833602968054313, 0.4276250306926889, 0.42705236797778373, 0.4265369916589692, 0.4261065669840863, 0.42565953167198867, 0.425308590419937]"
full,90000,100,8,0.5912926197052002,"[8934.769831021824, 8672.657879516186, 0.892698041523159, 0.8900559425764635, 0.8898792988265203, 0.8889063905745826, 0.888464497232941, 0.8878435767236417]"
randomized,60000,800,8,0.7037958860397339,"[7876.686704502932, 7865.64419462869, 7859.311648299064, 7854.348224896297, 7846.583041352029, 7839.569452675946, 7837.894854040647, 7833.11015851735]"
randomized,50000,100,12,0.1286031007766723,"[6717.913307892219, 6473.508019446565, 0.662851255963209, 0.6624810870983294, 0.6597192180643012, 0.6582027571228339, 0.6576894195978142, 0.6561210225773395, 0.6550981175114569, 0.6540064877970809, 0.6530245135097211, 0.652717910579308]"
full,80000,700,16,2.9900829553604127,"[8929.394155534508, 8914.937893667404, 8900.592517848394, 8898.425644023328, 8894.71257131225, 8887.388051130492, 8882.849342574633, 8879.950343578317, 8876.196010679572, 8863.382855901897, 8859.947877805233, 8851.710287172446, 8847.744053617827, 8174.287425945165, 0.884255481797293, 0.8840243743187387]"
randomized,30000,200,1,0.0881254434585571,[5397.578042955284]
randomized,80000,200,10,0.3581332683563232,"[8556.95956411729, 8546.090816549076, 8533.30230027588, 8153.314415897175, 0.8387523858125687, 0.8361326170711992, 0.835078349022804, 0.8338839665661492, 0.8311557471447388, 0.8305074981704865]"
full,10000,900,4,0.6046364784240723,"[3749.4381690071004, 3734.359748262181, 3728.701261254698, 3724.9044107466534]"
full,20000,1000,16,1.2156224966049194,"[4982.466033149151, 4975.630697495657, 4972.591435576576, 4968.76358166669, 4965.0018924060205, 4960.285225204009, 4952.055714981013, 4946.988213717085, 4941.649435652636, 4936.110519063783, 4933.734014200358, 4922.024331934952, 4920.2415368824695, 4917.472982898756, 4912.190405072643, 4907.868605444584]"
randomized,30000,300,12,0.1666498899459839,"[5500.387885198712, 5481.134974697212, 5473.435163215381, 5465.929456408416, 5456.71341588851, 4991.374458157688, 0.5342028228214681, 0.531158142404022, 0.5299974450832928, 0.5293941662253939, 0.5284480527764851, 0.5274413868039028]"
randomized,10000,300,10,0.060020112991333,"[3372.9398019143064, 3361.4488381915594, 3347.1528138341823, 3336.2594491589866, 3331.1593666187987, 2907.9995758127575, 0.32676319860847536, 0.32532825503123936, 0.32449569053925603, 0.3237021441856902]"
full,80000,1000,2,4.972973370552063,"[9075.036994458469, 9054.139527053874]"
full,30000,500,12,0.5845350027084351,"[5636.092639291352, 5631.967733932166, 5616.145995455359, 5606.764504698646, 5599.323131800665, 5592.101887250141, 5589.406059024656, 5588.75894316378, 5583.198704516637, 5004.49507491343, 0.5577158320013098, 0.5574705621055053]"
full,90000,400,16,1.7115153789520263,"[9229.563227149063, 9224.186191252913, 9214.30716805974, 9200.697369125846, 9195.627862739615, 9188.976372487772, 9187.012217502528, 8660.403712612997, 0.9177975986404053, 0.9173100172890508, 0.9167867631781405, 0.916332980198408, 0.9157207674274095, 0.9155165888142207, 0.9151877005886949, 0.914846928630183]"
full,100000,100,18,0.6658720731735229,"[9405.788986665217, 9130.827451323947, 0.939161214011921, 0.9375596971430314, 0.9370706853283226, 0.9360979944331684, 0.9354235760360761, 0.9347549263750559, 0.9336251511972418, 0.9332143479669835, 0.932623573261912, 0.9323484085655548, 0.9313404360560029, 0.9310476939112512, 0.9304466884874069, 0.9300663789315619, 0.9292110248695422, 0.9288745635268798]"
full,100000,200,8,1.0038041830062867,"[9520.870530371209, 9514.966097632701, 9501.635377462413, 9116.746358934239, 0.9498185087084153, 0.9485888489083021, 0.9485287071316532, 0.9476751117961385]"
randomized,60000,900,16,0.8580162763595581,"[7928.954019105993, 7915.976639332819, 7909.845008835681, 7902.885116274574, 7899.621557441417, 7896.49174312078, 7886.497833533604, 7880.787208826308, 7879.1592825685875, 7873.787303272067, 7872.380037798856, 7865.261766263687, 7862.370093570617, 7857.556241515679, 7854.928410908319, 7849.182404135623]"
full,90000,800,18,4.379799556732178,"[9471.708486611818, 9459.942172891408, 9455.411569336979, 9446.04097902686, 9443.907863979504, 9436.807568131846, 9427.467743381441, 9422.532214183037, 9419.120789663526, 9413.261066415207, 9406.88541072518, 9401.634514936353, 9400.17912198944, 9399.898223186983, 9394.157341047217, 8637.356507419323, 0.9392547086791742, 0.9390694395771221]"
randomized,40000,100,20,0.1313324928283691,"[6039.098020753724, 5789.87598269765, 0.5979179330424685, 0.596147670909398, 0.5947738497106116, 0.5933687431542511, 0.5912838103393873, 0.5900311624603755, 0.5893247765618934, 0.5882143431208836, 0.5876834280356946, 0.5869596700318725, 0.5865466488378078, 0.5858548332197384, 0.5853387666373581, 0.5840997145726149, 0.5823165767873704, 0.5816553391185443, 0.5815684930319397, 0.5789479176470096]"
randomized,40000,700,8,0.4000665426254272,"[6538.807409191297, 6514.463997932106, 6505.422975195042, 6499.243132721078, 6492.797203155541, 6489.188918050966, 6485.547103915445, 6480.053794978084]"
full,100000,200,4,0.9992206335067748,"[9520.870530371209, 9514.966097632701, 9501.635377462413, 9116.746358934239]"
full,60000,500,8,1.336410117149353,"[7706.044897650082, 7698.838713026322, 7688.5943199212925, 7676.809665971397, 7669.65120469484, 7667.793537033347, 7664.467490101185, 7655.621516743657]"
randomized,40000,100,8,0.0839643001556396,"[6039.098020753722, 5789.875982697652, 0.5959411880716807, 0.5941138721071062, 0.5927202772825662, 0.5900636791425011, 0.5895765474424359, 0.5893552582436434]"
randomized,10000,300,6,0.0495471954345703,"[3372.939801914305, 3361.448838191559, 3347.1528138341805, 3336.2594491589834, 3331.1593666187996, 2907.9995758127584]"
randomized,30000,100,6,0.059148621559143,"[5272.332492355381, 5019.6359625078785, 0.5192389922309528, 0.5175006055342777, 0.5157450420862465, 0.5128620795746769]"
randomized,30000,200,6,0.1175412654876709,"[5397.578042955286, 5393.951531217714, 5371.863598120229, 5016.602031921607, 0.526154689728341, 0.523795685457233]"
full,30000,700,4,0.9867100477218628,"[5754.469811026591, 5748.499081254936, 5741.580598171056, 5731.983451194456]"
full,50000,200,18,0.3816148519515991,"[6841.235073520951, 6837.411939964267, 6834.127292601145, 6448.0623940033665, 0.6825088544998024, 0.6817758445874474, 0.6811150898489771, 0.6799935101145935, 0.6797081002480624, 0.6787739086858874, 0.6784888077185939, 0.6779665268885751, 0.6773107085676691, 0.6769956328701378, 0.6765872549141391, 0.6759637054526599, 0.675330274802596, 0.6745785193914733]"
full,70000,600,8,2.0802677154541014,"[8330.444667979971, 8328.218174116986, 8315.565988528335, 8309.285502206083, 8308.090174445531, 8294.706248068424, 8290.745084909224, 8289.324091308723]"
randomized,20000,400,14,0.1323468685150146,"[4647.130491872218, 4632.0745098305, 4626.709408021863, 4621.148683996789, 4616.229465517634, 4611.946912199555, 4606.98800485746, 4099.87943385767, 0.44932768623825875, 0.4474904786576999, 0.44664634471603093, 0.4457854904857582, 0.44541568237579593, 0.4439925621768699]"
randomized,80000,500,12,0.6490879774093627,"[8794.724608715169, 8791.700832278759, 8784.113613584483, 8775.987704084086, 8771.702925725755, 8765.012321879953, 8756.496717201819, 8755.410479586819, 8746.894102989576, 8166.272284978332, 0.8508268468776939, 0.8496771582773587]"
randomized,20000,200,4,0.067724871635437,"[4493.505434721519, 4473.265462523514, 4468.596421375508, 4106.863922275752]"
randomized,10000,1000,4,0.1414498567581176,"[3786.9280347587555, 3776.174317276172, 3759.680492017462, 3755.932221231401]"
randomized,80000,1000,18,1.2167380809783936,"[9075.03699445845, 9054.139527053885, 9046.376968073877, 9044.98607161063, 9041.351968428296, 9031.045860378556, 9029.379554995665, 9024.26034619178, 9020.629890487618, 9016.485170806003, 9014.763704356563, 9011.204409071663, 9003.4328005616, 9001.274645373358, 8997.014231447329, 8993.902323340586, 8992.212053707646, 8988.872587242811]"
randomized,30000,400,4,0.1848254680633544,"[5562.591117852821, 5557.485601104817, 5555.713442575875, 5538.068867188145]"
full,100000,400,8,2.0312023878097536,"[9698.84442419006, 9692.28755132852, 9682.997047209408, 9675.955154755547, 9667.079345121068, 9666.052290808833, 9656.612295894252, 9120.512794209433]"
randomized,80000,800,12,0.9577378511428832,"[8968.282350418223, 8963.795430771619, 8952.274209743418, 8946.788686512175, 8943.400312013804, 8935.944982017534, 8932.696023273666, 8924.146541956548, 8922.803166139112, 8919.871792927846, 8916.827897680905, 8908.91403318771]"
full,60000,300,1,0.7348627805709839,[7565.795770325881]
randomized,60000,700,16,0.6825136423110962,"[7836.900355013432, 7826.715032875985, 7811.637471667328, 7805.644198362289, 7796.594776094414, 7794.7036288695035, 7790.641688568125, 7787.351270397876, 7781.307142457067, 7775.807010535981, 7764.810701974401, 7759.365240537835, 7755.926248806606, 7073.510971594252, 0.752533038863733, 0.7522986884494132]"
randomized,50000,400,6,0.2980906963348388,"[7023.2408871438965, 7011.783543380199, 7006.7787478143855, 7002.021523074148, 6992.814576475406, 6990.696883882014]"
full,60000,1000,18,3.5794358968734743,"[7974.902431822378, 7966.103397670503, 7959.75533640629, 7954.81507948164, 7943.201927764347, 7937.160391530114, 7936.480684974618, 7931.669996094167, 7928.961667048945, 7923.492722443473, 7918.738917516347, 7914.6415710864185, 7911.095598453614, 7910.327411404765, 7900.4916945132745, 7899.337350043758, 7897.725774050985, 7893.108887980804]"
full,10000,100,6,0.0214225530624389,"[3160.2583022109793, 2897.632484680488, 0.3154635744900844, 0.31404658455115547, 0.3122220525193387, 0.3108375684016391]"
full,40000,900,20,1.942363834381104,"[6625.617848465548, 6623.889505259173, 6614.131145610018, 6611.177411886743, 6605.051718871042, 6599.498592538514, 6592.7218784610195, 6589.184770148341, 6587.696389136409, 6581.502342812346, 6577.5748500963955, 6574.326614090636, 6564.114706203515, 6564.077526315733, 6560.523809820995, 6555.188252147703, 6554.069999053142, 5768.578211959793, 0.654801048731315, 0.6546764127495727]"
full,70000,1000,18,4.112201499938965,"[8536.072349595719, 8529.23198990509, 8527.208229328422, 8523.488221931977, 8511.557755320524, 8507.044591883357, 8501.662275028459, 8494.661652397032, 8493.918494037307, 8489.266901043846, 8483.407237596715, 8481.484143284575, 8478.202594531575, 8474.29912229392, 8470.533822143407, 8469.572619972723, 8464.19789239125, 8462.170394593786]"
full,50000,600,20,1.4025150060653686,"[7151.404476913131, 7141.4454110630695, 7135.777008978617, 7128.310213002661, 7122.964199522341, 7115.60125358195, 7113.227016793986, 7109.964269024817, 7105.71158188548, 7094.21710443081, 7088.7332911263065, 6425.973339085465, 0.7084622083384887, 0.708240122473113, 0.7075695934936114, 0.707320100825573, 0.7070525906659477, 0.7061998876489338, 0.7058617969675728, 0.7056776459477266]"
randomized,10000,500,8,0.0777519941329956,"[3528.717212800916, 3521.551179298084, 3505.299495122645, 3503.1753912950403, 3498.2088922379758, 3490.6992371351716, 3488.7934357179583, 3477.9152025300777]"
full,30000,400,2,0.4320945501327514,"[5562.591117852819, 5557.485601104819]"
full,30000,600,10,0.7731040954589844,"[5694.9584722118325, 5678.907793510778, 5675.290214976574, 5673.147098493712, 5665.674108841451, 5657.534921652504, 5655.944536198059, 5642.687261088106, 5642.342170607812, 5638.585622020672]"
randomized,90000,1000,4,1.1995198488235477,"[9552.507838242042, 9546.283222681443, 9534.260364575983, 9529.223569352458]"
randomized,90000,900,2,1.0685399532318116,"[9506.45773033676, 9505.996019981241]"
randomized,10000,800,6,0.1609961986541748,"[3695.007605061086, 3689.350293140658, 3677.968289079682, 3672.951070110595, 3666.6711338304813, 3662.6321794164382]"
full,20000,400,2,0.2734294891357421,"[4647.130491872221, 4632.074509830502]"
full,40000,200,4,0.2875926256179809,"[6163.904449433384, 6159.075239921206, 6154.846927805204, 5787.418277875299]"
full,70000,300,10,0.8901077508926392,"[8136.049712128706, 8124.509213792969, 8106.789712942304, 8099.909482779734, 8094.27058937081, 7609.94305653161, 0.8090630342948535, 0.8087982425944039, 0.807769331677215, 0.8075527846202161]"
