solver,r,c,comp,time,sing_values
randomized,100000,400,10,1.3309178352355957,"[94.66611656744874, 94.5467236408249, 94.37352196941703, 94.2639825006556, 94.18930612405185, 94.14642955729043, 93.96264226218413, 93.86330371552816, 93.77394245513774, 93.69005597291414]"
full,10000,1000,10,0.732882022857666,"[37.91621308808811, 37.82385761192416, 37.77539912454092, 37.707314773319496, 37.654015667961694, 37.595326048166605, 37.52947329890188, 37.49120380782945, 37.47552442565862, 37.41426741935679]"
full,10000,600,12,0.3326249122619629,"[35.81952859828602, 35.71394555450919, 35.66022708289732, 35.59834113494408, 35.49981105804109, 35.491303927218006, 35.444637249210615, 35.35562092464918, 35.29170144023113, 35.26747439074473, 35.21761838532663, 35.17808375510753]"
full,50000,300,2,1.1309852600097656,"[69.65049979728107, 69.33510001239102]"
randomized,40000,500,6,0.4347097873687744,"[62.378006015318626, 62.242632077507736, 61.90320550560933, 61.817773810843875, 61.74315150916869, 61.6387839053395]"
randomized,80000,600,8,0.9231021404266356,"[86.28054276381529, 86.05876777466865, 85.9558939069926, 85.76627830341194, 85.70659223113982, 85.54454162929271, 85.40798274885852, 85.33636116892713]"
full,30000,500,20,0.7501335144042969,"[56.36114502112999, 56.32547053173515, 56.16150102772511, 56.069969677457784, 55.994608859398525, 55.92101899107732, 55.89432899442256, 55.891359002371985, 55.83550831818788, 55.782741467298685, 55.74762428770562, 55.719936119185164, 55.64548979410986, 55.56083205049645, 55.54274356729327, 55.52289423973342, 55.471036858111624, 55.42920399410449, 55.395796011220504, 55.36369295994424]"
randomized,70000,500,16,0.9993956089019777,"[80.81565913045952, 80.5217568669543, 80.48018207102392, 80.25775826152979, 80.15979220413352, 80.12622353756379, 80.02358326560883, 79.97840775801211, 79.84410069373168, 79.78244782614964, 79.69200758354947, 79.50375383359734, 79.4332289752707, 79.29350408618498, 79.25044845686809, 79.15772742774412]"
full,50000,900,12,2.5534462928771973,"[73.17911658675652, 73.07065127627187, 72.9349993169537, 72.89873155927742, 72.85630645735645, 72.82288930305708, 72.71958878334951, 72.68589941528738, 72.65930920289543, 72.60161740353823, 72.57103188867374, 72.53369240166435]"
randomized,50000,600,16,1.1050889492034912,"[69.91801511492548, 69.55304719067097, 69.54409372083862, 69.34244679169991, 69.3026009135345, 69.19559702617438, 69.13815437904032, 68.99733492334539, 68.9728154235255, 68.86862924784907, 68.72092830243975, 68.62788256820923, 68.54535137557815, 68.50694186707274, 68.34761494114075, 68.30343236955328]"
full,90000,400,14,1.9250483512878416,"[92.29584318005472, 92.24292635001032, 92.15058757686441, 92.00759677078273, 91.95862678301089, 91.89572665736199, 91.8702830749709, 91.78861048787556, 91.74048575269936, 91.6872137398557, 91.63337644641678, 91.57424538069681, 91.5524972006223, 91.52686712998778]"
full,80000,300,12,1.7122156620025637,"[86.62096891197739, 86.47284920864227, 86.42152971652536, 86.2854614787295, 86.24812116814516, 86.21109900844344, 86.06047470404454, 86.01827176804089, 86.0086307807616, 85.98215462982637, 85.89673052637625, 85.87862193234155]"
randomized,10000,1000,8,0.7751836776733398,"[37.05154092304525, 36.90475091799878, 36.791095014346915, 36.57711870620039, 36.56926064496422, 36.42194594092546, 36.236066630780385, 36.20081114828852]"
full,60000,500,20,1.416606903076172,"[77.06052488410535, 76.99020325444823, 76.88746174450336, 76.76830018490301, 76.69657628060295, 76.67793674859843, 76.64485733039241, 76.56291493806812, 76.53358952865754, 76.47915528208344, 76.43029641611314, 76.40806598506698, 76.380798052428, 76.3408758033482, 76.27919034399304, 76.22694813832284, 76.20201560861182, 76.17201479327862, 76.09449860328665, 76.04824472897326]"
randomized,60000,600,16,1.1948838233947754,"[75.83953176350197, 75.61699353592398, 75.46275423892412, 75.38033273720947, 75.25720212003526, 75.23180179711476, 75.13773583597154, 74.94831624533735, 74.91132161084595, 74.79896611467514, 74.68327298023853, 74.61316711111837, 74.60546278865438, 74.51065304859654, 74.4228822085946, 74.31207726079853]"
full,30000,800,12,1.443690299987793,"[58.065405388689186, 57.94377582338483, 57.87133358057751, 57.83298180683878, 57.79315017210703, 57.71274632397981, 57.68635308760377, 57.61680694165584, 57.525175181674115, 57.49503391547989, 57.46642585556681, 57.41116069579128]"
full,10000,400,14,0.3096654415130615,"[34.466731478179845, 34.40372387146493, 34.31678848174382, 34.300890161617644, 34.21628173300483, 34.12227559071859, 34.102025606640986, 34.040261434563746, 33.95922176707358, 33.905520500965814, 33.8799763596566, 33.81235031545225, 33.74707034829482, 33.71573463740191]"
full,10000,600,1,0.3244287967681885,[35.81952859828602]
full,50000,1000,2,2.992424488067627,"[73.7003659114524, 73.47510854679764]"
randomized,40000,400,4,0.4837419986724853,"[61.705106573751785, 61.634982912592676, 61.33652866558716, 61.22998639043741]"
full,60000,100,18,0.3647942543029785,"[73.37485525641434, 73.34009066892628, 73.23497963664778, 73.16195728359817, 73.01791568302208, 72.95107350723383, 72.87573789367127, 72.81883970158026, 72.81703338336665, 72.68476803697187, 72.6331672860858, 72.58050192262169, 72.54025226872335, 72.51083790150237, 72.43215797181932, 72.40670513949992, 72.34686148779902, 72.3132851902026]"
randomized,20000,900,6,0.6542184352874756,"[47.94590683585606, 47.88453831563275, 47.83204709411457, 47.707322590410264, 47.57205252961659, 47.39885281803588]"
full,10000,600,8,0.9444613456726074,"[35.81952859828602, 35.71394555450919, 35.66022708289732, 35.59834113494408, 35.49981105804109, 35.491303927218006, 35.444637249210615, 35.35562092464918]"
randomized,20000,100,8,0.4278969764709472,"[42.898170273299826, 42.74025915673085, 42.630782095385406, 42.4413341225073, 42.37025295025557, 42.29338438308157, 42.104128846318694, 42.005757746660315]"
full,20000,500,16,0.4498515129089355,"[47.175377664764895, 47.08677566076918, 46.987788378000346, 46.97114247223822, 46.84765045487358, 46.77689358428615, 46.7200409636446, 46.70465810056428, 46.659833734953985, 46.597591867026985, 46.54621763914217, 46.52823533179264, 46.478427465485595, 46.41031692815501, 46.39036627155164, 46.33155927014558]"
full,30000,1000,6,1.755353927612305,"[59.05068740464151, 58.99903224755873, 58.90057168364442, 58.83928608489468, 58.81473073653158, 58.69236923774998]"
full,80000,500,18,3.370015382766724,"[87.94894933208519, 87.92731276461018, 87.84113616269194, 87.76365307586909, 87.7177787511429, 87.65081735806105, 87.56846816345248, 87.55455340482352, 87.4707141727199, 87.4502423549112, 87.4327252124931, 87.41617875428582, 87.34283108140885, 87.30647671050816, 87.26827699310996, 87.22304077432094, 87.14984661615932, 87.127747024972]"
full,80000,300,8,2.469759702682495,"[86.62096891197739, 86.47284920864227, 86.42152971652536, 86.2854614787295, 86.24812116814516, 86.21109900844344, 86.06047470404454, 86.01827176804089]"
randomized,30000,200,2,0.2564766407012939,"[52.5770380556767, 52.53797160445151]"
full,20000,600,1,0.5851821899414062,[47.78954315904596]
randomized,10000,200,2,0.2456040382385254,"[32.07007767615367, 31.86619572729755]"
full,100000,500,8,2.697483777999878,"[97.61729246596325, 97.55751519994404, 97.49297685290524, 97.406964333244, 97.32047709321179, 97.3027053778643, 97.27611946761535, 97.22212509194051]"
randomized,60000,800,6,0.9241340160369872,"[76.36494668831106, 76.25144309022657, 76.03855211174827, 75.96587059609902, 75.82716250593626, 75.75236673317664]"
full,90000,900,10,5.941510677337647,"[95.18639985745524, 95.09216465020293, 95.038817266832, 94.94397136121489, 94.91715421184288, 94.88102543960831, 94.8150548296205, 94.74758180516521, 94.72798313659486, 94.69376831190878]"
full,80000,400,14,1.9295096397399905,"[87.3478582457429, 87.27720791522182, 87.20812187869035, 87.0759324363498, 87.03494234861243, 86.98682856069264, 86.91971620177381, 86.83232985319856, 86.81173222583294, 86.77217357381976, 86.7356544256856, 86.65886199126552, 86.60424079767854, 86.56410668060887]"
full,60000,100,12,0.5066139698028564,"[73.37485525641434, 73.34009066892628, 73.23497963664778, 73.16195728359817, 73.01791568302208, 72.95107350723383, 72.87573789367127, 72.81883970158026, 72.81703338336665, 72.68476803697187, 72.6331672860858, 72.58050192262169]"
full,50000,200,16,0.7630655765533447,"[68.41999140707773, 68.37413539932814, 68.3416839724529, 68.25111432797873, 68.18526107863465, 68.12401606033565, 68.00504032035465, 67.97559950485268, 67.88611074153052, 67.84890379849743, 67.8152743144909, 67.74337019262646, 67.70637933072311, 67.65974036228691, 67.60012846503477, 67.54333016493347]"
full,10000,700,12,0.3994789123535156,"[36.503347154950255, 36.277082134951215, 36.21144610285123, 36.16765044045854, 36.097516173919345, 36.079918728218, 36.00017390646602, 35.98067732634745, 35.93769546839786, 35.878756677350516, 35.82213096694613, 35.750992552342964]"
full,10000,500,4,0.2380685806274414,"[35.297578675590884, 35.215596226493815, 35.052995654772864, 35.03185106127017]"
randomized,50000,200,16,0.8198544979095459,"[67.26731631396433, 67.12696400595316, 66.98516942236863, 66.82990816010889, 66.74898199501334, 66.58632594426771, 66.56883584955072, 66.48325989656938, 66.3450000513501, 66.27423704988469, 66.23218832667814, 66.12585504501293, 66.0209951871439, 65.898563796958, 65.85201093128073, 65.76255911478859]"
randomized,20000,1000,4,0.5217678546905518,"[48.53191900550953, 48.28796235400433, 48.23110922439432, 48.03347326473864]"
full,20000,700,8,1.064157247543335,"[48.40371493913746, 48.31445942653332, 48.19835321013423, 48.15524432869323, 48.13158820896761, 48.065563371235676, 48.0315764009646, 47.97775440452904]"
randomized,80000,600,6,0.8832011222839355,"[85.94565468125974, 85.8730295351463, 85.80633230264678, 85.71072516076076, 85.57286384973295, 85.4082437593462]"
randomized,60000,800,2,0.931879997253418,"[76.28533506630625, 76.05360608373374]"
randomized,60000,200,4,0.2858316898345947,"[73.19070829664516, 72.81945338868229, 72.71302014610883, 72.5563461285584]"
full,80000,1000,14,4.993045091629028,"[90.75144711360626, 90.54139952081081, 90.46637104527359, 90.45106604523478, 90.41732464487721, 90.31052823377917, 90.29739132672354, 90.24340232201439, 90.21035429975899, 90.16522803360908, 90.15293943588905, 90.11656040438118, 90.03565265044978, 90.01396286224816]"
randomized,40000,500,14,1.015294313430786,"[62.74358569775661, 62.52181924841596, 62.27045135287967, 62.14033727106372, 62.01755754205586, 61.83458195130999, 61.80103547913325, 61.64548760165538, 61.575293780718106, 61.548377470359654, 61.47079707841662, 61.338837605434534, 61.23708183317805, 61.20402167737876]"
full,70000,800,1,3.347084283828736,[84.47464645743726]
randomized,70000,900,16,1.5681421756744385,"[82.61674405256379, 82.4554007496055, 82.30246739415638, 82.25095294574481, 82.10417251788746, 82.0058335419347, 81.84432674525628, 81.74202929831908, 81.69277346513135, 81.66437529507087, 81.57693244810142, 81.44697797459298, 81.38828663963837, 81.26784956738767, 81.26444268904447, 81.14576864616701]"
randomized,10000,100,2,0.2231695652008056,"[31.12316900020198, 31.05652365279086]"
full,20000,900,10,1.1234149932861328,"[49.41244519155414, 49.277466831496604, 49.22241158905296, 49.18059573493123, 49.09208150285429, 49.061584440222326, 49.042870727903455, 48.933435810740754, 48.86782138313019, 48.83532744034771]"
randomized,20000,1000,2,0.7337503433227539,"[48.392598591127424, 48.30275132561196]"
randomized,70000,600,4,0.834465742111206,"[80.70664720883431, 80.53454745218139, 80.44055839148587, 80.34061726743658]"
randomized,40000,900,20,1.232609748840332,"[64.74012689498092, 64.4710651423404, 64.43180669391982, 64.35845844894786, 64.19078202491109, 64.12593733840349, 64.05519510293045, 63.939515497939844, 63.82656781151485, 63.717391369584256, 63.65254298540242, 63.585289848248955, 63.575739425268026, 63.49411399989688, 63.43530989045021, 63.41252106001943, 63.274667123958764, 63.141587632048726, 63.130075929676096, 62.97736854376011]"
randomized,90000,800,1,1.224747896194458,[91.73776912286203]
full,100000,700,2,4.510225534439087,"[98.91588555472975, 98.79780235232481]"
full,30000,600,6,0.856574535369873,"[56.950681369111564, 56.79175471984284, 56.76133082443633, 56.73236974368895, 56.658296248862875, 56.57813845918443]"
full,100000,600,2,3.5998570919036865,"[98.27379489772197, 98.10751519057399]"
full,60000,600,12,2.165886878967285,"[77.63373083823627, 77.58162075483389, 77.56596284084878, 77.42123946541797, 77.39574821550198, 77.33376866881383, 77.25495877178929, 77.22722113256881, 77.2006478932856, 77.14967990479187, 77.05729851299684, 77.03115453587823]"
full,10000,800,18,0.4804010391235351,"[36.95010365789055, 36.89445833321581, 36.7820526099522, 36.73153666171044, 36.67510231133306, 36.627434205712255, 36.60807436277155, 36.46895218543756, 36.40425778976174, 36.37000382119363, 36.30696862634885, 36.267776077575895, 36.21395582704, 36.208255438696376, 36.12543265885543, 36.09616642281348, 36.06638863585061, 36.00947860770451]"
full,80000,300,10,1.815014362335205,"[86.62096891197739, 86.47284920864227, 86.42152971652536, 86.2854614787295, 86.24812116814516, 86.21109900844344, 86.06047470404454, 86.01827176804089, 86.0086307807616, 85.98215462982637]"
full,80000,600,10,2.5955686569213867,"[88.50846548028142, 88.48355970370766, 88.41745276174292, 88.3282861394981, 88.27907800219525, 88.21602873154771, 88.20655354974265, 88.18342925856223, 88.1331487199429, 88.03919277516562]"
randomized,60000,600,18,1.1708903312683103,"[75.75798911954331, 75.5458042274905, 75.4034498874307, 75.30080017481446, 75.18236020792843, 75.07422680390849, 74.97016611212895, 74.9553798554571, 74.83628012639139, 74.78507107633835, 74.75017089976417, 74.61990838126351, 74.55452580556924, 74.4741642603081, 74.42079021907726, 74.260243255873, 74.20532649332216, 74.16227477807848]"
full,10000,200,8,0.0851056575775146,"[32.88936862189092, 32.73436577291401, 32.68716116777039, 32.54799229489239, 32.52571907224826, 32.45105354939033, 32.40054098944451, 32.274366146623386]"
randomized,80000,400,8,0.9599454402923584,"[85.0472833212621, 84.89828345905542, 84.787179386793, 84.64787794200885, 84.57815319976763, 84.53950849527686, 84.38078412838149, 84.31431590605155]"
randomized,90000,1000,16,1.942593336105347,"[93.09503945759091, 92.85643214220651, 92.71295729891689, 92.54653368926864, 92.36367800140545, 92.30673775179433, 92.21194381365314, 92.08276172703859, 92.0686879839181, 92.00077162944612, 91.90525859219002, 91.88392617800196, 91.84349887974061, 91.77065369850155, 91.65007177425167, 91.52020096189992]"
randomized,40000,600,14,1.0687224864959717,"[63.04750307013978, 62.93083528215998, 62.89798009015064, 62.78994752050043, 62.59897910332622, 62.5172916870686, 62.463444895845626, 62.337152317343715, 62.2587323057458, 62.05714642658855, 62.00664903681428, 61.96079906612036, 61.92097921937438, 61.840076869878814]"
randomized,90000,600,18,1.1728332042694092,"[91.17866673122096, 90.99932454661706, 90.91915005136904, 90.88462143874797, 90.75123075512465, 90.66906188620248, 90.64598618934765, 90.44064098255495, 90.3929543871683, 90.26852669586188, 90.16657094293417, 90.08300230452384, 89.99403352535398, 89.9562178070222, 89.87302850334073, 89.79659550993493, 89.70542790302872, 89.65932460436964]"
full,90000,600,20,2.9117026329040527,"[93.4946742375939, 93.39501866372187, 93.31291493376092, 93.24168222166999, 93.23378782952832, 93.18102403267937, 93.14467951416837, 93.11821816914168, 93.09508757112059, 93.00349003139941, 92.97868663670964, 92.93078813770737, 92.87675654965656, 92.85580568946581, 92.83192185527193, 92.76112859534976, 92.71127099202155, 92.67729127506351, 92.64815161389751, 92.63390042418888]"
full,60000,700,6,2.321731805801392,"[78.36934470955345, 78.27533081074209, 78.1166427801686, 78.05755100590379, 77.96643861759148, 77.94733812254215]"
randomized,20000,100,20,0.8159182071685791,"[43.25827476656449, 43.122741999498665, 42.98224274398216, 42.849884459373165, 42.546417984386885, 42.46098946210506, 42.388437128879424, 42.28468449083205, 42.227672963492665, 42.109398048711356, 42.07883303915212, 41.95292634361629, 41.87518096680134, 41.815281387561186, 41.695172986393004, 41.59399200886976, 41.547079865483845, 41.47334093502599, 41.38102454423173, 41.265246872068595]"
